,UnitPriceMean,UnitPriceStd,TotalQuantity,NoOfUniqueItems,NoOfInvoices,UniqueItemsPerInvoice,QuantityPerInvoice,SpendingPerInvoice
892,3.2840000000000003,2.1887850511185425,452.0,3.0,2.0,2.5,226.0,382.38
893,3.2720000000000007,1.7067038099028322,410.0,15.0,3.0,6.666666666666667,136.66666666666666,319.70000000000005
894,3.924677419354838,3.1958167932788424,241.0,49.0,3.0,20.666666666666668,80.33333333333333,232.02333333333334
895,2.93017964071856,3.358372646834278,3885.0,93.0,8.0,20.875,485.625,900.45125
896,2.7051807228915647,2.1771834352767274,190.0,68.0,3.0,25.666666666666668,63.333333333333336,144.40999999999994
897,2.9644000000000013,2.31933733352151,52.0,24.0,1.0,24.0,52.0,103.35000000000002
898,2.462033898305083,2.0423970161285143,535.0,99.0,2.0,59.0,267.5,401.77999999999986
899,4.458372093023254,4.827859098741169,589.0,36.0,3.0,14.333333333333334,196.33333333333334,292.2733333333333
900,3.1796969696969697,2.4747051400728592,300.0,30.0,2.0,16.5,150.0,304.235
901,2.993870967741936,3.3834712721497078,173.0,31.0,1.0,31.0,173.0,275.78
902,4.039333333333334,2.494309141874378,102.0,15.0,2.0,7.5,51.0,107.85000000000001
903,2.916901408450703,2.997095542377794,784.0,71.0,2.0,35.5,392.0,592.52
904,3.5387500000000003,3.932178633321205,410.0,24.0,1.0,24.0,410.0,556.46
905,2.034444444444443,1.8355859069764477,431.0,117.0,4.0,33.0,107.75,137.65250000000003
906,7.730454545454544,26.286334577073227,189.0,22.0,3.0,7.333333333333333,63.0,168.58333333333337
907,6.8500000000000005,0.3464101615137754,115.0,9.0,2.0,6.0,57.5,391.125
908,3.3831250000000046,4.353244594136289,568.0,171.0,5.0,40.0,113.6,346.78000000000003
909,2.5877777777777777,3.8396258084878987,475.0,33.0,2.0,18.0,237.5,399.45000000000005
910,1.6809782608695638,1.7242077714366844,1976.0,82.0,3.0,30.333333333333332,658.6666666666666,881.3400000000001
911,3.2712000000000008,2.1469500071807297,219.0,22.0,4.0,6.25,54.75,131.4225
912,4.0125,0.9635314510397972,64.0,8.0,1.0,8.0,64.0,268.80000000000007
913,3.840149253731342,3.4098922459369514,594.0,58.0,6.0,11.166666666666666,99.0,215.84000000000003
914,2.2133928571428583,1.8702232824388163,691.0,146.0,3.0,54.333333333333336,230.33333333333334,311.29999999999995
915,3.273666666666665,2.627650859522251,394.0,57.0,1.0,57.0,394.0,930.2999999999997
916,3.135,2.9293941353119415,110.0,6.0,1.0,6.0,110.0,242.42000000000004
917,2.741379310344828,2.3199995852113666,322.0,82.0,3.0,28.0,107.33333333333333,170.76000000000008
918,1.8882978723404242,2.379749077898522,516.0,77.0,3.0,31.333333333333332,172.0,184.26666666666668
919,1.9838461538461538,1.0226887638437747,198.0,13.0,1.0,13.0,198.0,335.82
920,4.867659574468086,3.448106104469246,593.0,40.0,5.0,9.4,118.6,372.258
921,6.9,0.4242640687119287,74.0,5.0,2.0,4.0,37.0,252.15
922,2.56301204819277,2.0818716572867895,684.0,80.0,2.0,41.0,342.0,454.235
923,3.903396226415089,3.732922482527203,1253.0,71.0,8.0,13.25,156.625,354.45000000000005
924,3.196442307692305,2.5242397368448315,559.0,78.0,4.0,25.75,139.75,291.2825
925,2.232696629213483,2.268350804622031,942.0,77.0,4.0,22.25,235.5,350.25750000000005
926,3.3691666666666666,2.1508833632775723,85.0,12.0,1.0,12.0,85.0,208.61
927,3.1436666666666677,2.963877333928433,295.0,30.0,1.0,30.0,295.0,454.29999999999995
928,4.354375,2.332957975760958,67.0,16.0,1.0,16.0,67.0,243.36
929,4.392105263157896,2.5767800297342855,29.0,19.0,1.0,19.0,29.0,109.25
930,4.478000000000001,3.038437098246399,55.0,25.0,1.0,25.0,55.0,195.35000000000002
931,2.21,0.8226481629469552,76.0,5.0,1.0,5.0,76.0,163.8
932,2.8617475728155326,2.5834782099228177,519.0,92.0,2.0,50.5,259.5,462.855
933,2.9596536796536808,2.859836398706547,437.0,176.0,6.0,38.0,72.83333333333333,176.65666666666664
934,5.116136363636363,5.01155558447887,358.0,38.0,2.0,22.0,179.0,385.83
935,2.9995833333333297,3.2483446526586635,842.0,94.0,3.0,32.0,280.6666666666667,498.52666666666664
936,3.2290909090909095,2.512351194146088,380.0,31.0,3.0,11.0,126.66666666666667,262.3333333333333
937,2.2029411764705884,1.828974318798252,89.0,17.0,1.0,17.0,89.0,145.24999999999997
938,1.9228358208955225,1.6797463787367544,863.0,60.0,2.0,33.5,431.5,511.8900000000001
939,4.453333333333334,3.7838220787729338,37.0,15.0,1.0,15.0,37.0,131.7
940,2.826730769230769,2.4609417304364034,798.0,48.0,5.0,10.4,159.6,339.004
941,0.9706382978723408,0.5252800671414919,1304.0,38.0,3.0,15.666666666666666,434.6666666666667,358.2
942,3.4436065573770476,2.7468497306228734,386.0,44.0,5.0,12.2,77.2,157.958
943,4.178846153846154,5.509392944361894,373.0,24.0,3.0,8.666666666666666,124.33333333333333,136.02
944,2.0749999999999997,0.6510481060287606,68.0,9.0,1.0,9.0,68.0,127.9
945,2.894044117647055,2.6276251434204823,336.0,115.0,5.0,26.6,67.2,145.97199999999998
946,2.512727272727273,2.378018746808603,510.0,18.0,2.0,11.0,255.0,314.55000000000007
947,2.627826086956522,2.810455014993898,517.0,42.0,2.0,23.0,258.5,486.555
948,2.379803921568627,2.195595126790072,2540.0,40.0,4.0,12.75,635.0,892.3650000000001
949,3.1881481481481484,2.6484356892851912,887.0,44.0,3.0,18.0,295.6666666666667,491.07666666666665
950,3.3805555555555564,2.848381319941354,135.0,18.0,1.0,18.0,135.0,280.05
951,4.653267326732672,4.244422954633737,703.0,96.0,2.0,50.5,351.5,830.6999999999999
952,1.3333333333333333,1.1403614525334689,202.0,12.0,1.0,12.0,202.0,184.5
953,1.8701369863013686,1.5225453939247648,3857.0,117.0,9.0,23.88888888888889,428.55555555555554,397.1588888888889
954,2.4664864864864864,2.991129679027099,240.0,37.0,2.0,18.5,120.0,123.315
955,1.1898214285714281,0.709659306406131,673.0,50.0,2.0,28.0,336.5,346.45000000000005
956,2.413137254901961,2.218713582413087,303.0,48.0,2.0,25.0,151.5,309.66999999999985
957,4.622432432432433,4.779479519202322,411.0,29.0,3.0,12.333333333333334,137.0,248.29333333333332
958,2.370294117647058,2.138462326765345,856.0,24.0,4.0,8.5,214.0,405.54999999999995
959,2.3422222222222224,1.877246550117773,342.0,173.0,2.0,94.0,171.0,339.09000000000003
960,3.9423076923076925,2.0512035241379376,35.0,13.0,1.0,13.0,35.0,105.85000000000001
961,4.139493670886075,3.5750126048672097,205.0,65.0,3.0,26.0,68.33333333333333,244.1633333333333
962,5.963684210526316,12.084716339486333,357.0,17.0,2.0,9.5,178.5,353.7
963,2.395454545454545,0.8917551641158423,527.0,6.0,4.0,2.75,131.75,271.5375
964,5.058048780487803,4.526745640916991,268.0,41.0,3.0,13.666666666666666,89.33333333333333,243.88666666666666
965,3.9055555555555554,3.5314773149694436,295.0,16.0,3.0,6.0,98.33333333333333,162.01666666666665
966,3.082978723404256,2.081356074349874,428.0,44.0,3.0,15.333333333333334,142.66666666666666,343.52333333333337
967,6.254516129032256,3.183221469632796,165.0,22.0,3.0,10.333333333333334,55.0,164.64333333333335
968,2.0,1.4339146108158294,105.0,10.0,1.0,10.0,105.0,160.85000000000002
969,3.15923076923077,2.1927369620215242,518.0,20.0,3.0,8.666666666666666,172.66666666666666,410.9933333333333
970,8.489285714285714,26.942250851634146,677.0,19.0,4.0,7.0,169.25,328.43750000000006
971,2.106086956521739,1.4561491529823531,413.0,17.0,2.0,11.5,206.5,380.45000000000005
973,2.8270731707317074,2.030666447133107,379.0,35.0,3.0,13.666666666666666,126.33333333333333,246.45333333333338
974,1.2616666666666667,0.8829590401975999,76.0,6.0,1.0,6.0,76.0,75.68
975,1.95,0.0,50.0,3.0,1.0,3.0,50.0,97.5
976,3.2373469387755103,2.871198773676108,400.0,41.0,3.0,16.333333333333332,133.33333333333334,263.9433333333333
977,2.1235714285714287,2.2690666311555017,719.0,50.0,3.0,18.666666666666668,239.66666666666666,311.7766666666667
978,6.193116883116882,5.793277923989115,434.0,61.0,3.0,25.666666666666668,144.66666666666666,614.2166666666667
979,0.9493939393939393,0.5585692626811122,22092.0,8.0,16.0,2.0625,1380.75,817.9500000000002
980,2.6146296296296296,6.632832205610569,73.0,54.0,1.0,54.0,73.0,170.44000000000005
981,3.240243902439025,3.3745744085772347,643.0,41.0,1.0,41.0,643.0,1177.8400000000001
982,11.026666666666666,5.377262535989142,54.0,6.0,4.0,3.75,13.5,136.2125
983,3.9499999999999997,3.9102429592034307,122.0,11.0,1.0,11.0,122.0,195.9
984,3.230952380952382,2.765530518294645,231.0,21.0,2.0,10.5,115.5,157.82500000000002
986,2.1480645161290326,2.076298052902829,484.0,84.0,3.0,30.333333333333332,161.33333333333334,231.32000000000002
987,3.746355932203387,2.8230509244082214,1052.0,77.0,5.0,23.6,210.4,479.1460000000001
988,2.8000000000000007,1.6542486093506208,120.0,14.0,1.0,14.0,120.0,267.6
989,6.95,2.5980762113533156,60.0,3.0,2.0,1.5,30.0,217.5
990,1.7739411764705866,1.2592330233797886,526.0,140.0,2.0,76.5,263.0,423.71999999999997
991,4.3313636363636325,3.9309979961275774,696.0,83.0,6.0,14.666666666666666,116.0,291.9333333333333
992,1.4344680851063836,1.6325317874402248,616.0,43.0,2.0,23.5,308.0,273.32
993,7.485000000000001,17.036402540984454,157.0,14.0,1.0,14.0,157.0,310.7300000000001
994,4.483333333333333,1.4975535605335346,227.0,3.0,2.0,3.0,113.5,328.57500000000005
995,2.4292452830188678,2.510107073456356,1465.0,92.0,6.0,17.666666666666668,244.16666666666666,283.98500000000007
996,3.3672448979591834,2.847209260945683,1742.0,154.0,7.0,28.0,248.85714285714286,486.83857142857147
997,7.315384615384616,33.104304294716144,633.0,77.0,2.0,39.0,316.5,844.2400000000004
998,6.709999999999999,5.097352253866707,29.0,5.0,1.0,5.0,29.0,83.35
999,2.6299047619047595,2.187603841595998,348.0,93.0,6.0,16.833333333333332,58.0,129.00000000000003
1000,1.812571428571429,1.1097544584200565,190.0,35.0,2.0,17.5,95.0,151.56000000000003
1001,2.67336492890995,2.367648331854962,1460.0,163.0,7.0,29.857142857142858,208.57142857142858,358.9157142857143
1002,3.0323943661971864,2.293918414590699,1343.0,176.0,2.0,104.0,671.5,1354.2950000000003
1003,3.8622222222222202,3.470295365203478,689.0,70.0,8.0,9.0,86.125,145.66
1004,3.665757575757574,3.174087905624863,212.0,63.0,2.0,33.0,106.0,297.49500000000006
1005,3.203673469387755,3.4596162442998097,209.0,49.0,2.0,24.5,104.5,164.93
1006,4.4318181818181825,2.5789797136922896,40.0,10.0,1.0,10.0,40.0,122.30000000000001
1007,3.5285714285714285,2.9552786599019654,243.0,23.0,2.0,14.0,121.5,311.08500000000004
1008,1.6073333333333335,1.0551317398816829,315.0,30.0,2.0,15.0,157.5,210.82500000000002
1009,2.796206896551724,5.279867026053582,428.0,22.0,3.0,9.666666666666666,142.66666666666666,154.62
1010,2.9898850574712617,2.910472867459167,436.0,66.0,3.0,28.666666666666668,145.33333333333334,296.8666666666667
1011,1.8666666666666658,2.052046902784649,811.0,38.0,3.0,13.0,270.3333333333333,304.01
1012,2.8638333333333335,1.8269128277577975,369.0,60.0,1.0,60.0,369.0,620.7500000000005
1013,4.598249999999999,5.093275047072188,287.0,40.0,1.0,40.0,287.0,762.1099999999999
1014,170.00272727272727,563.1155522819612,6913.0,6.0,5.0,2.2,1382.6,675.108
1015,4.596312056737589,4.155306145047303,1223.0,125.0,4.0,35.25,305.75,759.1875
1016,4.146666666666667,3.522536236642789,251.0,24.0,4.0,6.75,62.75,99.80250000000001
1017,1.6917391304347829,0.7085686736071468,724.0,21.0,2.0,11.5,362.0,558.7600000000001
1018,26.23,61.29892032763166,510.0,5.0,3.0,2.3333333333333335,170.0,172.22333333333336
1019,2.094680851063829,1.2503092679393015,662.0,29.0,3.0,15.666666666666666,220.66666666666666,418.09999999999997
1020,2.920666666666667,3.328846681642916,370.0,30.0,1.0,30.0,370.0,520.5699999999999
1021,3.4551470588235293,3.0517059054363025,412.0,53.0,4.0,16.5,103.0,311.74250000000006
1022,2.777142857142858,1.4327726137239511,90.0,14.0,1.0,14.0,90.0,186.34
1023,1.8773239436619718,1.8084855208919022,1003.0,55.0,4.0,17.75,250.75,256.8125
1024,2.7323999999999997,2.4241532542312587,229.0,23.0,3.0,8.333333333333334,76.33333333333333,119.10000000000001
1025,1.7842553191489359,1.5396226876580916,1242.0,31.0,6.0,7.833333333333333,207.0,217.06999999999996
1026,4.224403669724768,2.953150994870552,1367.0,97.0,2.0,54.5,683.5,2288.485
1027,1.6041666666666663,0.5114410715781141,96.0,12.0,1.0,12.0,96.0,137.89999999999998
1028,2.1817241379310346,2.6770074532995185,754.0,52.0,3.0,19.333333333333332,251.33333333333334,355.96000000000004
1029,3.1534883720930225,2.9706483849898024,130.0,42.0,1.0,42.0,130.0,252.2899999999999
1030,3.2997500000000004,3.3886458134065816,385.0,36.0,3.0,13.333333333333334,128.33333333333334,238.90666666666667
1031,2.7828776978417276,2.6056782606424305,1334.0,164.0,5.0,54.6,266.8,523.478
1032,4.219565217391305,3.1443216904891638,53.0,23.0,1.0,23.0,53.0,140.35
1033,1.7602702702702706,1.7012356399695785,73.0,36.0,1.0,36.0,73.0,108.26000000000002
1034,3.4978205128205104,3.069731003670914,725.0,74.0,3.0,26.0,241.66666666666666,452.22333333333336
1035,2.5808000000000004,1.9667357050029202,352.0,24.0,2.0,12.5,176.0,315.03999999999996
1036,2.8756862745098037,2.5342661698424345,597.0,38.0,2.0,25.5,298.5,535.675
1037,2.267777777777778,2.8275523095943007,693.0,35.0,2.0,18.0,346.5,285.29499999999996
1038,1.2947999999999995,0.5647500922236902,474.0,21.0,2.0,12.5,237.0,248.97
1039,2.8,0.20701966780270648,66.0,8.0,1.0,8.0,66.0,187.50000000000003
1040,2.2666666666666666,1.2177351057922194,92.0,12.0,2.0,6.0,46.0,87.65
1041,2.2937777777777786,2.3255852527217247,249.0,44.0,2.0,22.0,124.5,179.14999999999998
1042,4.945454545454546,4.498469436678132,93.0,11.0,1.0,11.0,93.0,347.1499999999999
1043,2.9285106382978734,3.24600421838203,487.0,47.0,2.0,23.5,243.5,332.875
1044,1.600555555555556,2.080048000056653,199.0,36.0,1.0,36.0,199.0,160.15000000000003
1045,2.3417391304347825,1.7083608629164577,374.0,16.0,2.0,11.5,187.0,350.28999999999996
1046,3.7892063492063484,3.439148104187967,149.0,61.0,4.0,15.75,37.25,134.79250000000002
1047,4.1090909090909085,5.061364350736774,98.0,11.0,1.0,11.0,98.0,255.60000000000005
1048,1.7433333333333334,0.08082903768654767,300.0,3.0,2.0,1.5,150.0,261.5
1049,2.4,3.6366193091936365,122.0,10.0,1.0,10.0,122.0,175.5
1050,2.787068965517241,3.998773061222694,530.0,52.0,2.0,29.0,265.0,427.05999999999995
1051,3.0523636363636384,4.195128993574246,1630.0,54.0,3.0,18.333333333333332,543.3333333333334,654.4333333333333
1052,4.223055555555553,3.60387549919627,661.0,87.0,3.0,35.666666666666664,220.33333333333334,499.0133333333333
1053,4.020238095238095,1.9026637144331828,538.0,27.0,2.0,21.0,269.0,922.0
1054,0.135,0.10606601717798213,3120.0,2.0,2.0,1.0,1560.0,147.6
1055,7.650000000000001,1.0877919644084146e-15,130.0,1.0,3.0,1.0,43.333333333333336,331.5
1056,27.449473684210542,78.70878641660643,254.0,26.0,5.0,7.2,50.8,312.36199999999997
1057,2.9382051282051296,3.9939110707457717,592.0,32.0,2.0,19.5,296.0,457.46000000000004
1058,3.2453731343283576,2.981456491919124,1001.0,42.0,5.0,13.4,200.2,366.40600000000006
1059,1.2391111111111106,0.6708468942728701,342.0,31.0,2.0,22.0,171.0,211.19000000000005
1060,1.5650000000000006,1.383051531383245,1035.0,63.0,3.0,22.0,345.0,334.36999999999995
1061,2.232,1.6615133663821866,514.0,30.0,2.0,20.0,257.0,410.85
1062,3.185151515151517,2.2426604195855773,316.0,32.0,3.0,11.0,105.33333333333333,240.4
1063,2.791607142857143,2.7187515696368068,504.0,52.0,2.0,28.0,252.0,487.1700000000001
1064,2.258947368421051,2.265521464331941,2768.0,195.0,12.0,20.583333333333332,230.66666666666666,321.07500000000005
1065,2.2236153846153854,2.1297952748890614,1628.0,97.0,4.0,32.5,407.0,531.7800000000001
1066,2.7719999999999994,3.4224744598859216,173.0,15.0,1.0,15.0,173.0,228.27000000000004
1067,3.8045454545454547,4.718199542877233,151.0,19.0,3.0,7.333333333333333,50.333333333333336,112.58333333333336
1068,0.735,0.9963704130492835,676.0,19.0,2.0,13.0,338.0,320.82000000000005
1069,3.51911111111111,6.383425919100689,754.0,39.0,2.0,22.5,377.0,665.2
1070,1.872941176470588,1.976508173224571,128.0,17.0,1.0,17.0,128.0,110.98000000000002
1071,3.1720833333333336,2.831487811548967,497.0,44.0,5.0,9.6,99.4,181.978
1072,2.9681250000000006,2.4052569274605107,751.0,32.0,1.0,32.0,751.0,904.85
1073,3.797714285714286,3.327937080247166,313.0,34.0,3.0,11.666666666666666,104.33333333333333,235.7966666666667
1074,1.6780000000000002,0.0590291829898098,1500.0,8.0,2.0,5.0,750.0,1258.5
1075,2.7698360655737693,3.4336629559724496,1468.0,116.0,3.0,40.666666666666664,489.3333333333333,758.3933333333334
1076,1.1311764705882354,0.8368682867762195,223.0,17.0,1.0,17.0,223.0,201.11999999999995
1077,3.2005405405405414,2.6260098014816085,355.0,37.0,2.0,18.5,177.5,310.365
1078,3.6349999999999993,3.630337449879831,128.0,6.0,2.0,3.0,64.0,140.06
1079,2.2061702127659575,1.496663758223733,317.0,37.0,3.0,15.0,105.66666666666667,173.42999999999998
1080,2.294344262295081,1.947161522885679,385.0,98.0,4.0,30.25,96.25,162.8925
1081,1.4345588235294113,0.9425757562072344,246.0,63.0,2.0,33.5,123.0,145.53500000000003
1082,2.0436842105263158,1.8188701884539908,1904.0,26.0,3.0,12.666666666666666,634.6666666666666,592.4
1083,2.8167241379310335,3.285887093729861,1187.0,42.0,7.0,8.285714285714286,169.57142857142858,257.3328571428571
1084,5.595294117647059,3.9031399501668185,63.0,16.0,2.0,8.0,31.5,131.96
1085,2.02125,1.9194600245158235,91.0,8.0,1.0,8.0,91.0,113.93
1086,3.037105263157895,2.672168779965105,545.0,38.0,1.0,38.0,545.0,1159.4700000000003
1087,3.4140740740740743,2.919149321897179,267.0,25.0,2.0,13.5,133.5,258.015
1088,5.288333333333331,14.775851254045913,721.0,71.0,2.0,36.0,360.5,703.2
1089,2.081333333333333,1.5563733791215062,300.0,11.0,3.0,5.0,100.0,181.67999999999998
1090,2.4461538461538463,1.1671656442106413,110.0,12.0,1.0,12.0,110.0,211.00000000000003
1091,2.9196551724137927,1.950947557018367,102.0,58.0,1.0,58.0,102.0,253.6299999999999
1093,2.2718181818181815,1.3786799634282212,280.0,22.0,2.0,11.0,140.0,295.88
1094,3.621,3.555754297007831,422.0,24.0,2.0,15.0,211.0,496.76000000000005
1095,3.5468750000000004,2.8269993638530955,295.0,26.0,2.0,15.0,147.5,379.65000000000003
1096,2.7866000000000004,2.857061863137709,532.0,42.0,2.0,25.0,266.0,407.415
1097,4.423379629629635,4.073453955751757,1847.0,166.0,5.0,43.2,369.4,945.9519999999999
1098,3.40625,2.279098871630335,164.0,16.0,1.0,16.0,164.0,426.6
1099,4.489999999999999,3.7269379746202738,111.0,16.0,1.0,16.0,111.0,292.63
1100,2.24859375,1.93655959640712,495.0,64.0,1.0,64.0,495.0,825.0400000000001
1101,2.7765853658536597,3.6017825557690815,914.0,82.0,2.0,41.0,457.0,586.6349999999999
1102,1.9068421052631566,2.1570129381228957,942.0,76.0,5.0,19.0,188.4,183.99399999999997
1103,3.582195121951219,3.482589921448635,417.0,41.0,1.0,41.0,417.0,723.6299999999999
1104,3.4339784946236542,3.069051382892904,1412.0,70.0,7.0,13.285714285714286,201.71428571428572,531.4514285714284
1105,1.419833333333334,1.6042396072638667,1404.0,49.0,3.0,20.0,468.0,311.03333333333336
1106,2.8646153846153846,2.061862488886425,107.0,13.0,1.0,13.0,107.0,220.5300000000001
1107,4.484705882352941,3.553955749666593,100.0,17.0,2.0,8.5,50.0,141.26
1108,1.8844578313253018,1.572253511653714,549.0,82.0,1.0,82.0,549.0,757.68
1109,5.07157894736842,3.43383209329609,252.0,31.0,4.0,9.5,63.0,180.88
1110,3.68525,4.187753811672731,243.0,40.0,1.0,40.0,243.0,497.59
1111,2.5814999999999997,2.129465648318474,185.0,20.0,2.0,10.0,92.5,159.685
1112,3.5494444444444446,3.721851961879165,276.0,18.0,1.0,18.0,276.0,376.74
1113,1.8450980392156864,1.719630626092731,879.0,44.0,4.0,12.75,219.75,318.3125
1114,3.9161403508771926,4.250475080331761,738.0,46.0,2.0,28.5,369.0,740.1799999999998
1115,4.538553719008271,13.296310534625848,2492.0,197.0,6.0,40.333333333333336,415.3333333333333,932.4783333333336
1116,3.1002857142857128,3.0523611469530554,1300.0,90.0,4.0,26.25,325.0,513.7125
1117,5.684375,2.930456093625473,65.0,15.0,2.0,8.0,32.5,143.82500000000002
1118,6.33,5.860951287973651,293.0,5.0,2.0,2.5,146.5,302.02500000000003
1119,3.1868000000000007,3.3974778880810983,237.0,25.0,2.0,12.5,118.5,173.83499999999998
1120,3.7112499999999984,2.753574562698535,274.0,40.0,3.0,16.0,91.33333333333333,266.56666666666666
1121,3.2444444444444454,2.0155928108338172,125.0,18.0,1.0,18.0,125.0,295.15000000000003
1122,2.256666666666667,1.5688849543545251,348.0,9.0,1.0,9.0,348.0,180.68
1123,3.1824999999999997,3.295347445829103,931.0,61.0,2.0,36.0,465.5,864.7750000000001
1124,3.058727272727273,3.1180425094775557,543.0,49.0,3.0,18.333333333333332,181.0,299.3333333333334
1125,2.425,2.982574391360591,98.0,6.0,1.0,6.0,98.0,141.79999999999998
1126,2.3693975903614466,2.4616776697508995,1156.0,63.0,8.0,10.375,144.5,190.12249999999997
1127,3.827777777777779,2.414393271982606,176.0,23.0,2.0,13.5,88.0,229.32500000000005
1128,3.5688172043010726,2.674268225573024,727.0,92.0,2.0,46.5,363.5,790.7650000000001
1129,4.671999999999999,3.322366095208088,138.0,35.0,1.0,35.0,138.0,297.64
1130,1.06,0.0,720.0,1.0,2.0,1.0,360.0,381.6
1131,1.5501351351351353,1.4452098423196729,1204.0,65.0,4.0,18.5,301.0,310.81
1132,3.0375,1.5139234741935559,37.0,8.0,2.0,4.0,18.5,32.025000000000006
1133,2.95,0.8164965809277261,28.0,4.0,1.0,4.0,28.0,74.60000000000002
1134,3.8063157894736848,3.265936744105849,345.0,27.0,3.0,12.666666666666666,115.0,263.6033333333334
1135,4.083478260869566,3.712393994440848,171.0,23.0,1.0,23.0,171.0,401.37000000000006
1136,5.225,4.631549416771886,40.0,2.0,1.0,2.0,40.0,182.8
1137,3.5200000000000005,3.353142094329125,174.0,22.0,1.0,22.0,174.0,375.17
1138,2.308955223880597,1.9792400855243768,872.0,63.0,4.0,16.75,218.0,320.245
1139,2.348068181818183,2.787299957444314,307.0,77.0,3.0,28.666666666666668,102.33333333333333,150.67000000000004
1140,1.9422807017543864,1.303588477932932,715.0,46.0,4.0,14.25,178.75,264.88500000000005
1141,1.8105405405405408,1.0281454337947689,186.0,36.0,1.0,36.0,186.0,269.1800000000001
1142,3.3242857142857143,3.0988226281399633,303.0,32.0,3.0,11.666666666666666,101.0,180.48333333333335
1143,2.8790697674418606,2.531273861078868,218.0,80.0,3.0,28.0,72.66666666666667,154.79000000000002
1144,1.9259999999999997,1.2675330370447944,346.0,15.0,1.0,15.0,346.0,549.26
1145,4.17783333333333,2.9475183998601473,377.0,58.0,3.0,20.0,125.66666666666667,353.18
1146,3.196829268292683,2.3861605551852443,356.0,41.0,2.0,20.5,178.0,335.575
1147,3.8873684210526314,8.796402574098916,270.0,19.0,1.0,19.0,270.0,441.9200000000001
1148,2.893617021276596,3.6876812707291537,686.0,40.0,3.0,15.666666666666666,228.66666666666666,428.5800000000001
1149,2.942164179104475,2.7988185912411567,1279.0,104.0,7.0,19.142857142857142,182.71428571428572,342.7885714285714
1150,1.541818181818182,1.0102654916586846,168.0,8.0,3.0,3.6666666666666665,56.0,65.58
1151,3.4775000000000014,2.554844469465391,77.0,20.0,1.0,20.0,77.0,200.40000000000006
1152,1.0453571428571433,0.6170988404104961,766.0,23.0,3.0,9.333333333333334,255.33333333333334,216.67333333333332
1153,7.194597701149428,22.685628777575207,1065.0,79.0,6.0,14.166666666666666,177.5,367.9583333333333
1154,2.6363522012578615,4.048462033562186,2357.0,112.0,8.0,19.875,294.625,434.4525000000001
1155,4.682857142857143,4.841025683708946,133.0,14.0,1.0,14.0,133.0,249.57000000000002
1156,2.7626706827309286,2.427052823577299,2042.0,238.0,11.0,44.27272727272727,185.63636363636363,332.16636363636366
1157,4.955714285714285,3.6353050569577867,202.0,34.0,3.0,11.666666666666666,67.33333333333333,187.8766666666667
1158,2.4909090909090907,2.293994134889863,124.0,11.0,1.0,11.0,124.0,190.70000000000002
1159,2.8242857142857147,1.0944736303230553,155.0,14.0,1.0,14.0,155.0,463.41
1160,8.5,0.0,8.0,1.0,2.0,1.0,4.0,34.0
1161,4.6010212765957474,18.453383141849287,2773.0,228.0,6.0,39.166666666666664,462.1666666666667,1051.7566666666664
1162,4.077241379310345,3.4464867168836104,53.0,28.0,3.0,9.666666666666666,17.666666666666668,69.56333333333335
1163,3.0173770491803262,3.2862049548779644,555.0,61.0,1.0,61.0,555.0,897.7999999999996
1164,2.005142857142858,2.523554970560577,976.0,62.0,4.0,17.5,244.0,266.34
1165,3.008979591836735,2.106190523292744,378.0,48.0,2.0,24.0,189.0,178.745
1166,3.501818181818182,3.839737922698706,407.0,43.0,2.0,22.0,203.5,453.19000000000005
1167,4.909999999999999,3.2832227649274617,151.0,30.0,1.0,30.0,151.0,498.15000000000003
1168,4.305,2.6557537118072108,65.0,10.0,3.0,3.3333333333333335,21.666666666666668,65.41666666666667
1169,1.771764705882353,1.2772638494753037,1080.0,14.0,3.0,5.666666666666667,360.0,382.84
1170,2.5599999999999996,1.7253212261295965,307.0,16.0,2.0,8.0,153.5,335.08500000000004
1171,3.461428571428572,3.970466932931848,463.0,39.0,2.0,21.0,231.5,562.605
1172,3.3361682242990627,3.565493600182596,1308.0,96.0,2.0,53.5,654.0,1137.215
1173,2.410434782608695,2.0751969678184685,801.0,52.0,5.0,13.8,160.2,253.33
1174,4.02,4.114933349470952,335.0,35.0,1.0,35.0,335.0,848.05
1175,3.3550000000000004,2.972412629852266,174.0,20.0,1.0,20.0,174.0,388.3
1176,4.104637681159419,5.4182973541631885,1225.0,127.0,5.0,27.6,245.0,520.3999999999999
1178,3.065000000000001,3.137164324672841,67.0,24.0,1.0,24.0,67.0,150.82999999999998
1179,4.290975609756097,3.59872394389876,292.0,41.0,1.0,41.0,292.0,779.9199999999998
1180,3.6117751479289906,4.538979240355558,1841.0,137.0,3.0,56.333333333333336,613.6666666666666,1093.0766666666661
1181,1.6935593220338985,1.389684611592171,891.0,54.0,2.0,29.5,445.5,448.395
1182,3.6822222222222223,3.516904810262064,577.0,6.0,3.0,3.0,192.33333333333334,380.8766666666668
1183,1.8310000000000002,1.1936670610482554,257.0,19.0,1.0,19.0,257.0,222.64999999999998
1184,2.44074324324324,2.1106252390260813,2627.0,132.0,4.0,37.0,656.75,1096.4375
1185,3.3276865671641773,2.792799526327353,1265.0,94.0,5.0,26.8,253.0,469.8860000000001
1186,3.5412499999999985,2.908103893255579,499.0,57.0,2.0,32.0,249.5,562.785
1187,1.36875,0.6818763503325638,94.0,8.0,1.0,8.0,94.0,124.10000000000001
